nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
R1 RCM INC,COM,749397105,18328,1643809,SH,SOLE,214373,0,1429436,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,
REATA PHARMACEUTIC,COM,75615P103,562,3600,SH,SOLE,0,0,3600,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,RETA
REGENERON PHARMCTCLS,COM,75886F107,11249,18038,SH,SOLE,6720,0,11318,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,REGN
REPLIGEN CORP,COM,759916109,10183,82383,SH,SOLE,0,0,82383,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,RGEN
RESMED INC,COM,761152107,13883,72305,SH,SOLE,0,0,72305,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,RMD
SAGE THERAPEUTICS,COM,78667J108,324,7800,SH,SOLE,0,0,7800,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,SAGE
SAREPTA THERAPEUTICS,COM,803607100,14074,87774,SH,SOLE,16610,0,71164,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,SRPT
SEATTLE GENETICS INC,COM,812578102,13861,81576,SH,SOLE,12000,0,69576,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,
SELECT MED HLDGS,COM,81619Q105,245,16600,SH,SOLE,0,0,16600,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,
SILK ROAD MEDICAL,COM,82710M100,21876,522228,SH,SOLE,58800,0,463428,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,SILK
STERIS PLC,SHS USD,G8473T100,1979,12900,SH,SOLE,0,0,12900,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,STE
SYNEOS HEALTH INC,CL A,87166B102,562,9650,SH,SOLE,50,0,9600,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,SYNH
TABULA RASA HEALTH,COM,873379101,17234,314890,SH,SOLE,35627,0,279263,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,
TANDEM DIABETES CARE,COM,875372203,19489,197014,SH,SOLE,0,0,197014,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,TNDM
TELADOC HEALTH,COM,87918A105,22574,118288,SH,SOLE,38,0,118250,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,TDOC
TELEFLEX INC,COM,879369106,20546,56448,SH,SOLE,4130,0,52318,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,TFX
TENET HEALTHCARE,COM,88033G407,290,16000,SH,SOLE,0,0,16000,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,THC
THERAPEUTICSMD INC,COM,88338N107,45,36200,SH,SOLE,0,0,36200,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,TXMD
TURNING POINT THERAP,COM,90041T108,18375,284486,SH,SOLE,22950,0,261536,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,TPTX
ULTRAGENYX PHARMAC,COM,90400D108,673,8600,SH,SOLE,0,0,8600,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,RARE
UNIQURE N.V.,SHS,N90064101,11317,251158,SH,SOLE,46400,0,204758,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,QURE
UNITED THERAPEUTICS,COM,91307C102,799,6600,SH,SOLE,0,0,6600,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,UTHR
UNITEDHEALTH GRP INC,COM,91324P102,10770,36514,SH,SOLE,36514,0,0,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,UNH
UNIVERSAL HEALTH SVC,CL B,913903100,1050,11300,SH,SOLE,0,0,11300,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,
VARIAN MED SYS INC,COM,92220P105,1715,14000,SH,SOLE,0,0,14000,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,VAR
VERTEX PHARMACEUTICL,COM,92532F100,4259,14671,SH,SOLE,14671,0,0,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,VRTX
VIR BIOTECHNOLOGY,COM,92764N102,291,7100,SH,SOLE,0,0,7100,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,VIR
WEST PHARMACEUT SVS,COM,955306105,2567,11300,SH,SOLE,0,0,11300,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,WST
XENCOR INC,COM,98401F105,275,8500,SH,SOLE,0,0,8500,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,XNCR
ZAI LAB LTD,ADR,98887Q104,558,6800,SH,SOLE,6800,0,0,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,ZLAB
ZENTALIS PHARMACEU,COM,98943L107,6924,144200,SH,SOLE,19840,0,124360,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,ZNTL
ZOGENIX INC,COM,98978L204,230,8500,SH,SOLE,0,0,8500,0001274413,06-30-2020,13F-HR,false,Sectoral Asset Management Inc,08-13-2020,ZGNX
